5.351407694436062457e+00	5.367436776896632900e+00	1.000000000000000000e+00
4.548569604405339639e+00	6.012431704701016066e+00	1.000000000000000000e+00
3.706921885072473000e+00	4.128089071692955692e+00	1.000000000000000000e+00
5.497342045212064932e+00	6.372715650082961147e+00	1.000000000000000000e+00
2.519047487793662832e+00	5.815214827104338013e+00	1.000000000000000000e+00
5.751508556612288992e+00	4.355832044347600629e+00	1.000000000000000000e+00
6.530881371236904265e+00	3.706083130490018362e+00	1.000000000000000000e+00
3.470818325994679210e+00	6.163653429684165630e+00	1.000000000000000000e+00
1.722732832436495798e+01	9.819196276018532510e-01	1.000000000000000000e+00
7.399364259679802380e+00	5.578433025510087795e+00	1.000000000000000000e+00
