7.379128592619871974e+00	4.129623268822981252e+00	1.000000000000000000e+00
2.196103441729251315e+00	7.383835443546850286e+00	1.000000000000000000e+00
6.933958238186208156e+00	2.806798939243084323e+00	1.000000000000000000e+00
8.747300408003960470e+00	4.405239936003787271e+00	1.000000000000000000e+00
8.120392560899047929e-01	7.563820879469862923e+00	1.000000000000000000e+00
9.224221308845327982e+00	2.035458283420344738e+00	1.000000000000000000e+00
8.301911037969619045e+00	3.082624293604194321e+00	1.000000000000000000e+00
1.659942568459763068e+00	8.672463597021385695e+00	1.000000000000000000e+00
1.059243087730427924e+01	2.310855018979674824e+00	1.000000000000000000e+00
9.669989033224455355e+00	3.358151971262807400e+00	1.000000000000000000e+00
