5.284185299756880561e+00	3.124229276911838937e+00
5.355101782425668588e+00	1.336898344920887327e+00
3.745018000080324594e+00	3.937313142217282902e+00
2.818039591947832267e+00	2.424717299118836156e+00
5.255796122992047792e+00	4.929252403633641144e+00
4.740772700731778144e+00	4.090478335706704272e+00
3.740863547394605249e+00	2.124545064022253626e+00
3.655093088390734213e+00	8.489582958412899005e-01
4.666354485749272918e+00	2.344334514458981999e+00
4.642662837377220519e+00	5.691056392386578677e-01
