4.083073856719957817e+00	5.652824422118378322e+00
2.073325708211828378e+00	3.093256210242624871e+00
4.355666044033492668e+00	3.968211544984696193e+00
2.509185795898851268e+00	6.334132743762725504e+00
2.719431530491521976e+00	4.686358199311137618e+00
4.570285900298719284e+00	2.886165138703354671e+00
3.410836363564528906e+00	4.081011404421938771e+00
3.653546555926720174e+00	2.420650807475468458e+00
1.776380428602301498e+00	4.770990118924743228e+00
3.877789795385350846e+00	7.337091273497120980e+00
