3.529091742255995090e+00	3.991538774230143360e+00
1.769502065396479917e+00	5.000299925664536183e+00
2.945972351951466006e+00	2.976122778943020020e+00
3.534630251269597068e+00	1.963307013740327678e+00
1.186637279685917035e+00	3.984317765159135494e+00
4.117494979672142286e+00	2.979289203937426134e+00
1.775040459521828318e+00	2.972068135556845903e+00
2.940799871113071617e+00	5.003853143667665648e+00
2.363332432792368376e+00	1.959753859378833063e+00
2.358159902336269376e+00	3.987484118690932888e+00
