7.069921093006557911e+00	6.436999593290118504e+00
9.269328176394338925e+00	4.821599306648970185e+00
1.306407912726753118e+01	1.024168912302405410e+01
1.238048424654889068e+01	4.317282581082324988e+00
9.206379352945967653e+00	1.173942377341071897e+01
1.181454789391619009e+01	5.811500258575938993e+00
9.597688283977333867e+00	7.547812983782591800e+00
8.650748367624634838e+00	6.271386653022944735e+00
6.148182563833521463e+00	5.152156306305149869e+00
1.021523785688781061e+01	1.300439303368548138e+01
9.354713022822169322e+00	3.838796987257192317e+00
7.036898619147146761e+00	1.339676137585238003e+01
4.583738592846198223e+00	5.255494506632556906e+00
1.150312699519324511e+01	1.455292937463956271e+01
7.709598092455639318e+00	4.974959505045126740e+00
9.412807450162043565e+00	1.544009810123702664e+01
1.338662277110103993e+01	5.551586263718784053e+00
1.283185450270974570e+01	7.048814566112694635e+00
4.817947857347570029e+00	8.032972366148971588e+00
1.147527199493059058e+01	1.016092045306395697e+01
9.317843382274148212e+00	2.244336166329967686e+00
3.904200645331131092e+00	6.711371343614837670e+00
6.067306630030309123e+00	1.211818305665444484e+01
1.440633847219564601e+01	6.772253754724903985e+00
8.273183403808971548e+00	1.045576670679801268e+01
5.482625833237141144e+00	6.585995733870577240e+00
1.073126307210790564e+01	1.152870397112895340e+01
1.002427563890633877e+01	1.396763156601717704e+01
1.225568142011131911e+01	1.161951993655909909e+01
8.000430839909874692e+00	7.721649780285610554e+00
1.437878654044470217e+01	9.343950903579340661e+00
8.361386856440599757e+00	3.520969027764237591e+00
1.426169622518243862e+01	7.756443944128696977e+00
5.453670889493292151e+00	1.359056079665194794e+01
7.641036422999176736e+00	1.192504370573261063e+01
8.620485636585467404e+00	1.320274794503903415e+01
5.752416970632586946e+00	9.336734449839562799e+00
5.836225044439665943e+00	4.214807950218432353e+00
8.933458089597753116e+00	8.996368851112153564e+00
1.080807662504721911e+01	4.568476636738156849e+00
9.855817363200859660e+00	1.026787544282370490e+01
6.408538789335978869e+00	7.884095773883612601e+00
1.053772544657746657e+01	8.843710903445908045e+00
1.024104896637410889e+01	6.077280831108548220e+00
6.687504098213874038e+00	1.063854391349368456e+01
1.294028853831228609e+01	8.647349804001724038e+00
6.758443068701734724e+00	3.692920445803696605e+00
1.130079498834078144e+01	1.297411373690217928e+01
7.340361711666044009e+00	9.174615792679228221e+00
8.436098029746885274e+00	1.417878385831568266e+01
