4.784604309557670021e+00	3.489123918505419031e+00	1.000000000000000000e+00
2.691402908363126123e+00	1.128968868979151985e+01	1.000000000000000000e+00
9.520411599195366392e+00	2.586705871874392049e+00	1.000000000000000000e+00
7.484463797114708328e+00	3.233971382074110501e+00	1.000000000000000000e+00
5.371614534123923868e+00	8.008342058021037602e+00	1.000000000000000000e+00
1.160675422115029320e+01	3.762449660738204749e+00	1.000000000000000000e+00
8.192198240565796041e+00	4.006930601722590524e+00	1.000000000000000000e+00
3.396314308552589090e+00	8.178794890440174825e+00	1.000000000000000000e+00
1.071555733467122984e+01	3.956047409807028625e+00	1.000000000000000000e+00
9.728126075693378283e+00	4.834718187608184614e+00	1.000000000000000000e+00
3.555355846427406430e+00	1.016393589916531681e+01	1.000000000000000000e+00
9.742988670539501683e+00	3.878843373191037891e+00	1.000000000000000000e+00
1.085363746371375271e+01	5.857096848960813062e+00	1.000000000000000000e+00
4.347519261836613857e+00	1.189752702787693295e+01	1.000000000000000000e+00
1.277572626278467638e+01	2.975205806140625242e+00	1.000000000000000000e+00
7.120326932993549462e+00	5.907913796070135781e+00	1.000000000000000000e+00
4.381109557980827240e+00	8.081345481780120465e+00	1.000000000000000000e+00
6.083842254465398725e+00	2.833988463769183674e+00	1.000000000000000000e+00
8.747602970125806010e+00	4.849325479320722998e+00	1.000000000000000000e+00
4.294815537306561737e+00	7.079652111395037473e+00	1.000000000000000000e+00
1.183483471908572682e+01	2.870588302672790970e+00	1.000000000000000000e+00
7.372495726651653314e+00	4.598455013211522058e+00	1.000000000000000000e+00
3.686158083341282143e+00	1.115345422898597150e+01	1.000000000000000000e+00
1.221748289353259409e+01	1.589280687650796997e+00	1.000000000000000000e+00
9.332172411465112560e+00	5.680842450411727640e+00	1.000000000000000000e+00
5.135491743312520008e+00	1.121498945520889556e+01	1.000000000000000000e+00
1.933356456334399454e+01	1.804864017100075912e+01	1.000000000000000000e+00
1.068658453949990594e+01	4.922395824228058991e+00	1.000000000000000000e+00
1.235901507528880838e+00	6.352385157310822095e+00	1.000000000000000000e+00
3.521847217331032454e+00	2.797822223143147102e+00	1.000000000000000000e+00
6.261199357722211367e+00	6.980877722354075665e+00	1.000000000000000000e+00
6.580353794997430228e+00	9.933296486696471916e+00	1.000000000000000000e+00
4.038699214137847271e+00	4.091691444234527353e+00	1.000000000000000000e+00
7.956909123654387628e+00	5.438653673873181660e+00	1.000000000000000000e+00
3.308856413621731107e+00	7.166626294649699247e+00	1.000000000000000000e+00
3.519123506958686587e+00	9.201442585954783482e+00	1.000000000000000000e+00
7.247602882770014077e+00	6.865781775633258199e+00	1.000000000000000000e+00
2.321252867510402051e+00	7.260224735043923516e+00	1.000000000000000000e+00
1.373073321368470978e+01	2.752759184003187976e+00	1.000000000000000000e+00
9.601099784872912934e+00	9.557603805961100818e+00	1.000000000000000000e+00
1.973561324425102237e+00	1.199692364748826989e+01	1.000000000000000000e+00
4.175096242820625747e+00	5.047091130667864967e+00	1.000000000000000000e+00
1.310339396504335241e+01	4.873363045666329718e+00	1.000000000000000000e+00
1.326463307644690559e+00	7.353232937362020216e+00	1.000000000000000000e+00
3.232568028719372322e+00	6.156826876735241427e+00	1.000000000000000000e+00
5.276693529546538031e+00	7.016987954100676994e+00	1.000000000000000000e+00
5.211761244549474981e+00	5.992515732746125146e+00	1.000000000000000000e+00
1.100071501260395657e+01	2.400724559661170154e+00	1.000000000000000000e+00
6.364447810055723131e+00	7.963742427563676785e+00	1.000000000000000000e+00
3.147195682332415423e+00	5.162033900023296873e+00	1.000000000000000000e+00
8.557476827580144274e+00	2.489825511657056900e+00	1.000000000000000000e+00
7.348739869027554050e+00	7.868908124421382766e+00	1.000000000000000000e+00
6.640570194350475575e+00	1.092497511883226480e+01	1.000000000000000000e+00
1.004919250961492594e+01	6.324755865587650128e+00	1.000000000000000000e+00
8.341976145517753238e+00	7.742324018052309853e+00	1.000000000000000000e+00
1.498918922081465821e+00	9.356563964760061580e+00	1.000000000000000000e+00
1.225279249674018978e+01	5.939652145986966225e+00	1.000000000000000000e+00
9.495098682146057456e+00	8.553473961913013568e+00	1.000000000000000000e+00
1.414161079033806168e+00	8.353672557465428028e+00	1.000000000000000000e+00
5.493101640295912524e+00	4.123922349114738317e+00	1.000000000000000000e+00
7.464657857152482201e+00	8.851712105681366793e+00	1.000000000000000000e+00
4.424474171020830404e+00	1.051702946922722504e+01	1.000000000000000000e+00
1.399120792549335413e+01	3.703272398746836114e+00	1.000000000000000000e+00
6.162554179913799501e+00	6.012309015663559464e+00	1.000000000000000000e+00
4.222317318687181853e+00	6.070547216202741403e+00	1.000000000000000000e+00
1.307303637334354640e+01	2.055864154134218413e+00	1.000000000000000000e+00
9.126649394407976956e+00	6.602916953820408885e+00	1.000000000000000000e+00
5.766580648920890617e+00	1.196037982194646787e+01	1.000000000000000000e+00
1.300494133062800728e+01	3.900618092776956480e+00	1.000000000000000000e+00
1.030261428207739449e+01	7.295988424319230781e+00	1.000000000000000000e+00
3.361816447760807680e+00	1.207924997334986017e+01	1.000000000000000000e+00
1.221412131801719170e+01	4.458833483309337709e+00	1.000000000000000000e+00
1.149697010958208487e+01	6.600023185932106351e+00	1.000000000000000000e+00
2.412675772963584375e+00	8.270673025701032799e+00	1.000000000000000000e+00
1.458312198540686921e+01	2.328585746506962373e+00	1.000000000000000000e+00
5.476684111538177469e+00	8.981569958922966279e+00	1.000000000000000000e+00
4.478289583305746113e+00	9.067277890688144382e+00	1.000000000000000000e+00
9.794590301153771605e+00	1.669626214823838328e+00	1.000000000000000000e+00
6.435855567529737087e+00	8.982836308712890627e+00	1.000000000000000000e+00
2.233213992357369726e+00	6.255345759736793632e+00	1.000000000000000000e+00
8.929357423088852386e+00	3.396140465776221085e+00	1.000000000000000000e+00
8.202961079807325362e+00	6.754739684893682039e+00	1.000000000000000000e+00
5.784843958016604226e+00	1.045982146468859852e+01	1.000000000000000000e+00
1.364467098767439523e+01	1.274947348917070400e+00	1.000000000000000000e+00
8.729114941769212876e+00	1.068635365329657461e+01	1.000000000000000000e+00
1.308149427807978826e+00	1.077334015133438605e+01	1.000000000000000000e+00
3.052318414878258057e+00	4.158690569416300775e+00	1.000000000000000000e+00
9.340237600281424690e+00	7.574201411538267870e+00	1.000000000000000000e+00
2.582411185293504552e+00	1.027738237524871501e+01	1.000000000000000000e+00
6.526987101263592272e+00	5.135291440716214240e+00	1.000000000000000000e+00
5.067982718953625287e+00	9.822832513552825162e+00	1.000000000000000000e+00
2.145685433887582150e+00	5.255418081828801213e+00	1.000000000000000000e+00
6.460041176266416052e+00	4.180086752618909607e+00	1.000000000000000000e+00
