6.586064651285435723e+00	4.119621399825012631e+00	1.000000000000000000e+00
3.385887267134565004e+00	1.316093921593316018e+01	1.000000000000000000e+00
8.166708630060796281e+00	2.771046501771568860e+00	1.000000000000000000e+00
8.945110066734827114e+00	3.683695212966270560e+00	1.000000000000000000e+00
3.024628403518565545e+00	7.947799351022077019e+00	1.000000000000000000e+00
4.227123016593234972e+00	4.556068398242828721e+00	1.000000000000000000e+00
8.544112489137424049e+00	4.814216463798755896e+00	1.000000000000000000e+00
2.205932102736549716e+00	1.338245702273060544e+01	1.000000000000000000e+00
1.890392036962051048e+00	1.819173067250993592e+00	1.000000000000000000e+00
9.723526827913342885e+00	4.596371881750931365e+00	1.000000000000000000e+00
1.444237497920530799e+00	9.297241456264025317e+00	1.000000000000000000e+00
1.406574303938420911e+01	1.685861142570699966e+00	1.000000000000000000e+00
1.090320400890196240e+01	4.378976572985231464e+00	1.000000000000000000e+00
3.047644569565298056e+00	4.774467163371241440e+00	1.000000000000000000e+00
1.484315519283992124e+01	2.600326530908140477e+00	1.000000000000000000e+00
7.364706119468016787e+00	5.032143548254228271e+00	1.000000000000000000e+00
4.604995777556395886e+00	6.599023648786441321e+00	1.000000000000000000e+00
4.627816827498981489e+00	3.425312860948914295e+00	1.000000000000000000e+00
8.143349370141162780e+00	5.944670105518531145e+00	1.000000000000000000e+00
1.844736125183247921e+00	8.166207657688371313e+00	1.000000000000000000e+00
1.288567415459218957e+01	1.901640507142339676e+00	1.000000000000000000e+00
8.922063561740451121e+00	6.857199303943430024e+00	1.000000000000000000e+00
1.808060232136963874e+00	1.451392784875939768e+01	1.000000000000000000e+00
8.567968701766403683e+00	1.640135074994748088e+00	1.000000000000000000e+00
9.322842019964291183e+00	5.726786314142305656e+00	1.000000000000000000e+00
3.826320468681110309e+00	5.686718169238345055e+00	1.000000000000000000e+00
1.012468925605007719e+01	3.466074869367982370e+00	1.000000000000000000e+00
1.050252474515993129e+01	5.508871383812140365e+00	1.000000000000000000e+00
2.589510901212613625e+00	1.542482398200727722e+01	1.000000000000000000e+00
2.669348581247479757e+00	2.731607701957910361e+00	1.000000000000000000e+00
6.185207117753104278e+00	5.250214067269439511e+00	1.000000000000000000e+00
2.604153310867798332e+00	1.225132243499130880e+01	1.000000000000000000e+00
5.005824925665405267e+00	5.468421462036169522e+00	1.000000000000000000e+00
6.963887999394336781e+00	6.162681523233922931e+00	1.000000000000000000e+00
1.823708103405913716e+00	1.134017313091521828e+01	1.000000000000000000e+00
1.092792485810825021e+01	1.204974072779572358e+00	1.000000000000000000e+00
7.742518094373621373e+00	7.075152314563807110e+00	1.000000000000000000e+00
1.409989730581712397e+00	1.564544881989239222e+01	1.000000000000000000e+00
1.446893924796000341e+01	5.555306994071014248e-01	1.000000000000000000e+00
1.010168346570386788e+01	6.639295437256886423e+00	1.000000000000000000e+00
1.010554862121870512e+00	1.677673593426983700e+01	1.000000000000000000e+00
2.268687312840089287e+00	3.862407074275725272e+00	1.000000000000000000e+00
1.128189049733132876e+01	6.420913403509511674e+00	1.000000000000000000e+00
2.245312751353280678e+00	7.035261721022370907e+00	1.000000000000000000e+00
1.366276895251707479e+01	2.815697939869259425e+00	1.000000000000000000e+00
5.784477571042118349e+00	6.380766705302859165e+00	1.000000000000000000e+00
1.043863451942306675e+00	1.042856530914927937e+01	1.000000000000000000e+00
1.130429722759154210e+01	3.248819649776402141e+00	1.000000000000000000e+00
6.563168048573233548e+00	7.293240911187233166e+00	1.000000000000000000e+00
1.208308188058468957e+01	4.162690405926341874e+00	1.000000000000000000e+00
7.388105087148533201e+00	1.858033702552050359e+00	1.000000000000000000e+00
7.341809275590235551e+00	8.205788196270091817e+00	1.000000000000000000e+00
2.624184480913273720e+00	9.078531476278200785e+00	1.000000000000000000e+00
5.028537275886394653e+00	2.294268875100952343e+00	1.000000000000000000e+00
8.120525567198109584e+00	9.118357830758148097e+00	1.000000000000000000e+00
4.204240849420997961e+00	7.729475156868513608e+00	1.000000000000000000e+00
3.448420525789118063e+00	3.643810619980278442e+00	1.000000000000000000e+00
1.088071926169735093e+01	7.552308818675427915e+00	1.000000000000000000e+00
1.424449359346699362e+00	1.247145146643378233e+01	1.000000000000000000e+00
1.524626580688958555e+01	1.469998258141468339e+00	1.000000000000000000e+00
5.383738637411489947e+00	7.511335343259246677e+00	1.000000000000000000e+00
4.183272538786435568e+00	1.090360674287838805e+01	1.000000000000000000e+00
9.346427006868909260e+00	2.553280004288263516e+00	1.000000000000000000e+00
6.162426144898759617e+00	8.423835724470418285e+00	1.000000000000000000e+00
3.425457917248226014e+00	6.817317485936057686e+00	1.000000000000000000e+00
7.765601965894363801e+00	3.901601805761937491e+00	1.000000000000000000e+00
8.521070895257450317e+00	7.987583863551345864e+00	1.000000000000000000e+00
1.026441170883572118e+00	1.360339742547081876e+01	1.000000000000000000e+00
1.170593578161911985e+01	2.118441255483406227e+00	1.000000000000000000e+00
9.700891677165335736e+00	7.769776147943476374e+00	1.000000000000000000e+00
1.489055674520713968e+00	2.950623126027678733e+00	1.000000000000000000e+00
3.848737867475971797e+00	2.512508900987020510e+00	1.000000000000000000e+00
9.300011146215741320e+00	8.899816605322056873e+00	1.000000000000000000e+00
2.223911493365140934e+00	1.020925830837194859e+01	1.000000000000000000e+00
1.328846619585487687e+01	7.714445109208903917e-01	1.000000000000000000e+00
4.983073749986729695e+00	8.641721700880514945e+00	1.000000000000000000e+00
2.190821910871574740e+00	1.655687560312994577e+01	1.000000000000000000e+00
6.208314104766589736e+00	2.076130996012172769e+00	1.000000000000000000e+00
5.761626790670709042e+00	9.554507986093158323e+00	1.000000000000000000e+00
5.406586312674688699e+00	4.337775466952781045e+00	1.000000000000000000e+00
6.987049050282618801e+00	2.989028331369411706e+00	1.000000000000000000e+00
6.941114954740542409e+00	9.336486283515643692e+00	1.000000000000000000e+00
