1.175629671753000949e+01	1.716695621375431813e+01
1.168660255064021136e+01	1.195058425300096872e+01
1.421615340011249629e+01	1.971394016467549193e+01
1.242177746395047855e+01	1.532509432981484387e+01
1.427107847104511507e+01	1.641574668447679741e+01
1.678267164708268666e+01	1.287207761382488691e+01
1.286421710822909859e+01	8.261623311894009447e+00
1.201224357415718558e+01	1.357294921013662226e+01
1.148985835541665779e+01	1.547685898340129107e+01
1.618069752456908006e+01	1.632263441872508025e+01
1.569723337364381166e+01	1.719991376406806438e+01
1.322836530302397051e+01	1.800765341203408809e+01
1.359970853560479931e+01	1.403960888119769557e+01
1.569137612103421375e+01	1.549395380231432995e+01
1.126144131397579429e+01	1.802071386037485112e+01
1.861884242388661548e+01	1.711274319263330312e+01
1.323837368869447673e+01	9.901170531356237703e+00
1.521940801651874686e+01	1.206738012240349711e+01
1.132048288400046410e+01	1.032538346022374398e+01
1.510666113801158872e+01	9.456476080217951719e+00
1.553502063179904269e+01	1.377793192304049974e+01
9.470178433847689092e+00	1.321876869772009577e+01
1.664165200707162384e+01	1.545099261017162107e+01
1.667748828320051047e+01	1.885752455594658272e+01
1.228395912609844487e+01	1.010787659526979532e+01
1.359511314003704285e+01	1.153096331941466346e+01
1.621861086529698781e+01	1.198678258345213798e+01
1.475207174303456092e+01	1.555956733402801362e+01
1.420417859136186145e+01	1.477998235798134630e+01
1.273782070913084752e+01	1.884149244651393218e+01
1.264481645875446603e+01	1.425153598384434339e+01
1.762152338556991538e+01	1.545941369160640910e+01
1.174416358360834245e+01	1.454036752486398854e+01
1.810755864838050755e+01	1.628943724038134278e+01
1.567283210599598320e+01	1.886332804335558322e+01
1.713655590527622152e+01	1.800225652388251518e+01
1.292706575893624077e+01	1.082306541724213211e+01
1.713740827908076625e+01	1.631770423936391623e+01
1.613298235463684449e+01	1.457699583528707521e+01
1.263198432697703311e+01	1.173658335439833245e+01
1.092314615925677579e+01	8.681990010958314130e+00
1.081022561374043356e+01	1.473628172799708125e+01
1.521528589598785963e+01	1.971497574724650903e+01
1.711439759120043291e+01	1.460009890621987516e+01
1.380883758580688969e+01	1.563687661745866109e+01
1.393743499245563733e+01	1.315298559170693338e+01
1.349584107129460619e+01	8.976690375633721075e+00
1.219825161260783020e+01	7.539296368168295182e+00
1.665767203087880688e+01	1.715746668538687558e+01
1.325861273498787085e+01	1.492329039474348740e+01
1.296858685317603666e+01	1.333756519096019133e+01
1.426099757056402595e+01	1.224860687215127619e+01
1.458582399534856755e+01	1.131885598046260455e+01
1.004883119960571669e+01	1.143427356775355186e+01
1.273303945776412327e+01	1.711908921089430180e+01
1.619305886538831274e+01	1.969638134969000376e+01
1.523086027650240837e+01	1.637662997126804498e+01
1.811374661699157684e+01	1.802092178059237426e+01
1.254594206019781844e+01	9.185203781182655902e+00
1.863225483353296141e+01	1.883808296354031953e+01
1.019804503342207802e+01	1.660003370214004192e+01
1.372584593479534298e+01	1.887712776740069387e+01
1.618163439199225095e+01	1.802943591345137264e+01
1.416877762098516769e+01	9.692099511322345151e+00
1.763865376204496371e+01	1.717927694617451095e+01
9.544455294039762450e+00	1.583961519622342884e+01
1.189293755262499275e+01	8.475900525504103555e+00
1.053136263018243746e+01	1.567496459628665306e+01
1.471442811178081911e+01	1.722059235629259533e+01
1.196974869496192362e+01	1.102624583797375024e+01
1.124066489171485195e+01	7.748583536637098312e+00
1.582366748739774032e+01	1.285991267251264247e+01
1.063396794800253531e+01	9.629556507262428511e+00
1.384747585003870540e+01	8.068206755759657511e+00
1.109001883697633239e+01	1.381068390581847360e+01
1.329353593968027170e+01	1.243762303876077091e+01
9.861990905017691489e+00	1.492504571469677721e+01
1.313065362826313276e+01	1.626503601857702108e+01
1.072051021464588771e+01	1.215091630425961178e+01
1.370131389076312267e+01	1.717201165518254413e+01
1.117502029799089591e+01	1.639609306679208700e+01
1.519618517112888156e+01	1.803740132769680571e+01
1.420721219678808112e+01	1.802559663686425395e+01
1.160161597056558591e+01	9.407407087061702811e+00
1.717860476537484260e+01	1.968354869420582887e+01
1.489085460473369160e+01	1.300922245324574611e+01
1.101787556657455447e+01	1.124279908309935649e+01
1.042625928424449810e+01	1.308731522824207261e+01
1.214684077277340180e+01	1.627231192825068717e+01
1.136034641418284075e+01	1.286882981810777871e+01
1.469950096464065759e+01	2.055639433062926713e+01
1.469971119146121907e+01	1.886946572389407351e+01
1.314534624134928009e+01	7.315700405113530813e+00
1.389416123965714789e+01	1.063098350118390911e+01
1.012066325652483556e+01	1.400208105767610789e+01
1.232249133708538302e+01	1.264997148580910746e+01
1.225026988307392983e+01	1.798280160059291077e+01
1.570811746968058387e+01	2.056230187020425504e+01
1.517051928373563641e+01	1.466976130049375016e+01
1.455666143911341059e+01	1.390300142009054163e+01
