1.000000000000000000e+00	1.100000000000000089e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.160000000000000142e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.219999999999999973e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.280000000000000027e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.340000000000000080e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.399999999999999911e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.459999999999999964e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.520000000000000018e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.580000000000000071e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.640000000000000124e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.699999999999999956e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.760000000000000009e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.819999999999999840e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.879999999999999893e+00	1.414213562373095034e-01
1.000000000000000000e+00	1.939999999999999947e+00	1.414213562373095034e-01
1.000000000000000000e+00	2.000000000000000000e+00	1.414213562373095034e-01
